"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"27","1.8461538461538463","2.1978021978021978E-4","0.5416666666666666","0.8333333333333334","4","2","false","MFSD4A","20.0","0","4","0","0","0","0","0.9674556213017751","false","0","MFSD4A","2","0.7692307692307693"
"6","1.8571428571428572","9.778911564625851E-4","0.5384615384615384","0.9","5","3","false","MSI2","11.0","0","5","0","0","0","0","0.9340659340659341","false","0","MSI2","4","0.5789473684210527"
"158","0.0","0.0","0.0","0.0","0","0","true","KLHL13","0.0","0","0",,"0","0","0","Infinity","false","0","KLHL13","0","0.0"
"85","2.2857142857142856","0.0","0.4375","1.0","2","3","false","HELLS","3.0","0","2","0","0","0","0","0.7857142857142857","false","0","HELLS","0","1.0"
"144","1.8125","0.002090009622684817","0.5517241379310345","0.5333333333333333","6","2","false","THNSL2","17.5","0","6",,"0","0","0","0.9729166666666667","false","0","THNSL2","20","0.546875"
"5","1.8571428571428572","2.1972375241406224E-4","0.5384615384615384","0.7619047619047619","7","2","false","TRIM59","31.857142857142858","0","7","0","0","0","0","0.9821428571428572","false","0","TRIM59","10","0.6501457725947521"
"1","1.9230769230769231","0.006662489557226398","0.52","0.10714285714285714","8","3","false","ZNF319","11.125","0","8","0","0","0","0","0.9743589743589745","false","0","ZNF319","50","0.3541666666666667"
"78","2.0","0.0","0.5","0.0","1","3","false","TLX3","2.0","0","1","0","0","0","0","0.5","false","0","TLX3","0","0.0"
"58","1.4285714285714286","0.42857142857142855","0.7","0.16666666666666666","4","2","false","TCTN1","2.5","0","4","0","0","0","0","0.8928571428571428","false","0","TCTN1","22","0.4"
"44","1.7058823529411764","0.0075980392156862735","0.5862068965517242","0.6","5","2","false","PSMD13","10.2","0","5","0","0","0","0","0.958477508650519","false","0","PSMD13","8","0.6"
"11","2.0","0.0","0.5","0.0","1","3","false","PDIA2","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","PDIA2","0","0.0"
"128","1.875","9.057971014492754E-4","0.5333333333333333","0.6666666666666666","3","2","false","AKAP17A","12.333333333333334","0","3","0","0","0","0","0.9635416666666666","false","0","AKAP17A","2","0.5138888888888888"
"6","1.6666666666666667","0.0215007215007215","0.6","0.38095238095238093","7","2","false","UBE2I","9.142857142857142","0","7","0","0","0","0","0.9487179487179488","false","0","UBE2I","44","0.43537414965986393"
"112","1.64","0.016244505494505495","0.6097560975609756","0.3888888888888889","9","2","false","KCNJ12","11.555555555555555","0","9","0","0","0","0","0.9743999999999999","false","0","KCNJ12","44","0.4622222222222222"
"184","1.25","0.18434343434343434","0.8","0.2222222222222222","9","2","false","SHTN1","3.888888888888889","0","9","0","0","0","0","0.9791666666666666","false","0","SHTN1","56","0.32407407407407407"
"1","1.7692307692307692","0.004519764236363426","0.5652173913043479","0.4444444444444444","9","2","false","RASSF2","17.77777777777778","0","9","0","0","0","0","0.9786324786324787","false","0","RASSF2","40","0.45584045584045585"
"185","0.0","0.0","0.0","0.0","0","0","true","CARD14","0.0","0","0",,"0","0","0","Infinity","false","0","CARD14","0","0.0"
"20","2.0","0.0","0.5","0.0","1","3","false","KCNJ2","4.0","0","1","0","0","0","0","0.75","false","0","KCNJ2","0","0.0"
"44","1.8235294117647058","0.0012254901960784314","0.5483870967741935","0.6666666666666666","3","2","false","WNT9A","12.333333333333334","0","3","0",,"0","0","0.9515570934256055","false","0","WNT9A","2","0.7254901960784313"
"128","1.7916666666666667","0.004261559696342305","0.5581395348837209","0.5","5","2","false","RBMX2","12.2","0","5",,"0","0","0","0.9670138888888888","false","0","RBMX2","10","0.5083333333333333"
"16","1.8","0.0010526315789473684","0.5555555555555556","0.8333333333333334","4","2","false","TDGF1","11.75","0","4","0","0","0","0","0.96","false","0","TDGF1","2","0.5875"
"112","1.48","0.039308201058201056","0.6756756756756757","0.46153846153846156","13","2","false","GOLGA3","11.23076923076923","0","13","0","0","0","0","0.9808","false","0","GOLGA3","84","0.4492307692307692"
"46","1.9375","0.007174059139784946","0.5161290322580645","0.23809523809523808","7","3","false","ZCCHC2","9.857142857142858","0","7",,"0","0","0","0.9665178571428571","false","0","ZCCHC2","32","0.37362637362637363"
"5","1.1224489795918366","0.17439952171344728","0.890909090909091","0.1406423034330011","43","2","false","BOD1L1","9.279069767441861","0","43","0","0","0","0","0.9974489795918368","false","0","BOD1L1","1552","0.1893687707641196"
"19","1.25","0.6666666666666666","0.8","0.3333333333333333","3","2","false","ARF5","2.0","0","3","0","0","0","0","0.9166666666666666","false","0","ARF5","8","0.5555555555555556"
"88","1.7916666666666667","0.006400966183574879","0.5581395348837209","0.4","5","2","false","FAM161B","9.8","0","5","0","0","0","0","0.9670138888888888","false","0","FAM161B","12","0.4083333333333333"
"43","1.5","0.013107807225454285","0.6666666666666666","0.7222222222222222","9","2","false","MIDEAS","11.222222222222221","0","9","0","0","0","0","0.9722222222222222","false","0","MIDEAS","20","0.6234567901234568"
"53","1.0","1.0","1.0","0.0","2","1","false","PPM1B","1.0","0","2","0","0","0","0","1.0","false","0","PPM1B","2","0.0"
"161","1.5","0.0","0.6666666666666666","0.0","1","2","false","NXPH3","2.0","0","1","0",,"0","0","0.75","false","0","NXPH3","0","0.0"
"147","0.0","0.0","0.0","0.0","0","0","true","ZNF136","0.0","0","0",,"0","0","0","Infinity","false","0","ZNF136","0","0.0"
"43","1.6111111111111112","0.007749766573295985","0.6206896551724138","0.7142857142857143","7","2","false","CNTLN","11.428571428571429","0","7","0","0","0","0","0.9660493827160495","false","0","CNTLN","12","0.6349206349206349"
"159","0.0","0.0","0.0","0.0","0","0","true","KCNJ1","0.0","0","0","0","0","0","0","Infinity","false","0","KCNJ1","0","0.0"
"70","1.0","0.0","1.0","0.0","1","1","false","CAPZB","1.0","0","1","0","0","0","0","1.0","false","0","CAPZB","0","0.0"
"27","1.8461538461538463","5.128205128205128E-4","0.5416666666666666","0.8333333333333334","4","2","false","RIOX2","17.75","0","4","0","0","0","0","0.9674556213017751","false","0","RIOX2","2","0.6826923076923077"
"129","1.7777777777777777","8.169934640522876E-4","0.5625","0.8333333333333334","4","2","false","ANKRD22","12.25","0","4",,"0","0","0","0.95679012345679","false","0","ANKRD22","2","0.6805555555555556"
"27","1.8076923076923077","0.001103896103896104","0.5531914893617021","0.7","5","2","false","ACP5","16.6","0","5","0","0","0","0","0.9689349112426036","false","0","ACP5","6","0.6384615384615384"
"1","1.7692307692307692","0.007974930845610888","0.5652173913043479","0.3333333333333333","9","2","false","OR12D2","16.22222222222222","0","9","0","0","0","0","0.9786324786324787","false","0","OR12D2","84","0.4239766081871345"
"144","1.90625","2.999364373112982E-4","0.5245901639344263","0.6666666666666666","4","3","false","COX11","19.5","0","4","0","0","0","0","0.9697916666666667","false","0","COX11","8","0.6290322580645161"
"16","1.2","0.22499999999999995","0.8333333333333334","0.19166666666666668","16","2","false","PHACTR2","5.0625","0","16","0","0","0","0","0.99","false","0","PHACTR2","194","0.253125"
"27","1.6923076923076923","0.006043956043956043","0.5909090909090909","0.6785714285714286","8","2","false","SKI","14.625","0","8","0","0","0","0","0.9733727810650887","false","0","SKI","18","0.5625"
"90","1.8387096774193548","2.9790997532933017E-4","0.543859649122807","0.8","5","2","false","HOXA13","24.2","0","5",,"0","0","0","0.9729448491155046","false","0","HOXA13","4","0.7806451612903226"
"123","1.0833333333333333","0.2777777777777778","0.9230769230769231","0.2909090909090909","11","2","false","ZC3H13","4.090909090909091","0","11","0","0","0","0","0.9930555555555555","false","0","ZC3H13","78","0.3409090909090909"
"115","1.5769230769230769","0.025074481074481073","0.6341463414634146","0.2545454545454545","11","2","false","RNF168","10.181818181818182","0","11",,"0","0","0","0.977810650887574","false","0","RNF168","82","0.3916083916083916"
"11","1.5","0.5","0.6666666666666666","0.0","2","2","false","EIF2S1","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","EIF2S1","6","0.5"
"113","0.0","0.0","0.0","0.0","0","0","true","FBXL18","0.0","0","0",,"0","0","0","Infinity","false","0","FBXL18","0","0.0"
"128","1.8333333333333333","0.002113526570048309","0.5454545454545455","0.6666666666666666","4","2","false","C10orf67","13.75","0","4","0","0","0","0","0.9652777777777778","false","0","C10orf67","4","0.5729166666666666"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","MSTN","18.666666666666668","0","3","0","0","0","0","0.9621928166351607","false","0","MSTN","0","0.8115942028985508"
"28","1.75","0.007575757575757576","0.5714285714285714","0.6666666666666666","3","2","false","OR1M1","6.0","0","3","0","0","0","0","0.9375","false","0","OR1M1","2","0.5"
"69","0.0","0.0","0.0","0.0","0","0","true","CHN1","0.0","0","0",,"0","0","0","Infinity","false","0","CHN1","0","0.0"
"72","1.75","0.0","0.5714285714285714","0.0","1","2","false","TAPT1","4.0","0","1","0","0","0","0","0.8125","false","0","TAPT1","0","0.0"
"189","1.7857142857142858","0.0","0.5599999999999999","1.0","3","2","false","USO1","11.0","0","3","0","0","0","0","0.9438775510204082","false","0","USO1","0","0.7857142857142857"
"5","1.8979591836734695","4.215272400269777E-5","0.5268817204301075","0.8","5","2","false","PUS1","35.4","0","5",,"0","0","0","0.9812925170068026","false","0","PUS1","4","0.7224489795918367"
"128","1.7916666666666667","7.648953301127214E-4","0.5581395348837209","0.8","5","2","false","SH3D21","14.6","0","5","0","0","0","0","0.9670138888888888","false","0","SH3D21","4","0.6083333333333333"
"88","1.8333333333333333","0.001229296066252588","0.5454545454545455","0.5","4","2","false","IGHV1-45","16.5","0","4","0",,"0","0","0.9652777777777778","false","0","IGHV1-45","6","0.6875"
"136","1.7857142857142858","0.0027472527472527475","0.5599999999999999","0.6666666666666666","3","2","false","CPSF3","8.666666666666666","0","3",,"0","0","0","0.9438775510204082","false","0","CPSF3","2","0.6190476190476191"
"90","1.8709677419354838","3.5842293906810036E-4","0.5344827586206897","0.8333333333333334","4","2","false","AP1M2","18.5","0","4","0","0","0","0","0.9719042663891779","false","0","AP1M2","2","0.5967741935483871"
"144","1.84375","0.0018168335187245086","0.5423728813559322","0.6","5","2","false","MAMLD1","16.0","0","5",,"0","0","0","0.971875","false","0","MAMLD1","12","0.5"
"43","1.7777777777777777","5.027652086475616E-4","0.5625","0.8333333333333334","4","2","false","PGA3","15.5","0","4","0",,"0","0","0.95679012345679","false","0","PGA3","2","0.8611111111111112"
"129","1.7777777777777777","8.169934640522876E-4","0.5625","0.8333333333333334","4","2","false","LCN15","12.25","0","4",,"0","0","0","0.95679012345679","false","0","LCN15","2","0.6805555555555556"
"144","1.75","0.010560889513197632","0.5714285714285714","0.35714285714285715","8","2","false","DZIP1","10.125","0","8","0","0","0","0","0.975","false","0","DZIP1","62","0.31640625"
"27","1.6153846153846154","0.012363969363969362","0.6190476190476191","0.5777777777777777","10","2","false","SULT1A4","12.4","0","10","0","0","0","0","0.9763313609467456","false","0","SULT1A4","38","0.47692307692307695"
"46","1.65625","0.020952540962621603","0.6037735849056604","0.32727272727272727","11","2","false","SULT1E1","12.090909090909092","0","11","0","0","0","0","0.9765625","false","0","SULT1E1","118","0.3778409090909091"
"129","1.8333333333333333","8.169934640522876E-4","0.5454545454545455","0.6666666666666666","3","2","false","GRAMD2B","12.666666666666666","0","3",,"0","0","0","0.9537037037037037","false","0","GRAMD2B","2","0.7037037037037037"
"110","1.0","0.0","1.0","0.0","1","1","false","TRIM69","1.0","0","1","0","0","0","0","1.0","false","0","TRIM69","0","0.0"
"1","1.7692307692307692","0.009447407693021728","0.5652173913043479","0.37777777777777777","10","3","false","TRIM55","12.4","0","10","0","0","0","0","0.9786324786324787","false","0","TRIM55","64","0.3263157894736842"
"27","1.8076923076923077","5.616605616605617E-4","0.5531914893617021","0.8","5","2","false","BTBD16","18.0","0","5","0","0","0","0","0.9689349112426036","false","0","BTBD16","4","0.6923076923076923"
"5","1.8775510204081634","7.451124793334016E-4","0.5326086956521738","0.5333333333333333","6","2","false","TBX10","29.5","0","6","0","0","0","0","0.98171768707483","false","0","TBX10","14","0.6020408163265306"
"157","2.4444444444444446","0.0","0.40909090909090906","0.0","1","3","false","CTDNEP1","4.0","0","1","0","0","0","0","0.8194444444444444","false","0","CTDNEP1","0","0.0"
"134","1.4444444444444444","0.07870370370370369","0.6923076923076923","0.4","5","2","false","SEPTIN5","4.4","0","5","0","0","0","0","0.9506172839506173","false","0","SEPTIN5","12","0.4888888888888889"
"90","1.8709677419354838","0.0","0.5344827586206897","1.0","4","2","false","ERF","25.0","0","4",,"0","0","0","0.9719042663891779","false","0","ERF","0","0.8064516129032258"
"194","0.0","0.0","0.0","0.0","0","0","true","CNMD","0.0","0","0","0","0","0","0","Infinity","false","0","CNMD","0","0.0"
"5","1.836734693877551","8.392572801108553E-4","0.5444444444444444","0.6785714285714286","8","2","false","ZDHHC11","27.75","0","8","0","0","0","0","0.9825680272108843","false","0","ZDHHC11","18","0.5663265306122449"
"16","1.55","0.053508771929824554","0.6451612903225806","0.25","9","2","false","FAM117B","5.777777777777778","0","9","0","0","0","0","0.9724999999999999","false","0","FAM117B","54","0.28888888888888886"
"27","1.3461538461538463","0.08346275946275947","0.7428571428571428","0.3382352941176471","17","2","false","IL16","9.117647058823529","0","17","0","0","0","0","0.9866863905325444","false","0","IL16","180","0.3506787330316742"
"52","0.0","0.0","0.0","0.0","0","0","true","IRX2","0.0","0","0",,"0","0","0","Infinity","false","0","IRX2","0","0.0"
"1","1.8461538461538463","0.0013199912997483847","0.5416666666666666","0.5333333333333333","6","2","false","UCP3","20.166666666666668","0","6","0","0","0","0","0.9764957264957265","false","0","UCP3","14","0.5170940170940171"
"148","0.0","0.0","0.0","0.0","0","0","true","WNT2B","0.0","0","0",,"0","0","0","Infinity","false","0","WNT2B","0","0.0"
"89","1.25","0.19254385964912282","0.8","0.23809523809523808","15","2","false","ZCCHC8","5.533333333333333","0","15","0","0","0","0","0.9875","false","0","ZCCHC8","160","0.27666666666666667"
"89","1.7","0.014912280701754384","0.5882352941176471","0.3333333333333333","6","2","false","KCNK18","8.0","0","6","0","0","0","0","0.9650000000000001","false","0","KCNK18","20","0.4"
"126","1.7","0.011111111111111112","0.5882352941176471","0.6666666666666666","3","2","false","DEGS2","4.666666666666667","0","3",,"0","0","0","0.93","false","0","DEGS2","2","0.4666666666666667"
"89","1.9","0.0","0.5263157894736842","1.0","2","2","false","SERPINB10","17.5","0","2",,"0","0","0","0.9550000000000001","false","0","SERPINB10","0","0.875"
"145","1.6363636363636365","0.03151515151515152","0.611111111111111","0.6666666666666666","4","2","false","MARK1","7.5","0","4","0","0","0","0","0.9363636363636363","false","0","MARK1","10","0.6818181818181818"
"84","1.2","0.9","0.8333333333333334","0.0","4","2","false","KRTAP10-9","1.25","0","4","0","0","0","0","0.95","false","0","KRTAP10-9","18","0.25"
"190","1.6666666666666667","0.0","0.6","0.0","1","2","false","MYLK2","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","MYLK2","0","0.0"
"1","1.8461538461538463","0.0018363215731636781","0.5416666666666666","0.3333333333333333","6","2","false","ZNF668","17.0","0","6","0","0","0","0","0.9764957264957265","false","0","ZNF668","20","0.4358974358974359"
"85","1.5714285714285714","0.11904761904761904","0.6363636363636364","0.6666666666666666","3","2","false","RPAP3","3.6666666666666665","0","3","0","0","0","0","0.9047619047619048","false","0","RPAP3","10","0.5238095238095238"
"173","0.0","0.0","0.0","0.0","0","0","true","GSR","0.0","0","0","0","0","0","0","Infinity","false","0","GSR","0","0.0"
"62","1.2173913043478262","0.1922642574816488","0.8214285714285714","0.22875816993464052","18","2","false","SYT17","5.944444444444445","0","18","0","0","0","0","0.9905482041587901","false","0","SYT17","236","0.2584541062801932"
"28","1.4166666666666667","0.11111111111111112","0.7058823529411764","0.2857142857142857","7","2","false","OR6C76","4.142857142857143","0","7","0","0","0","0","0.9652777777777778","false","0","OR6C76","30","0.34523809523809523"
"129","1.4444444444444444","0.05005446623093682","0.6923076923076923","0.4444444444444444","10","2","false","SALL2","7.6","0","10","0","0","0","0","0.9753086419753088","false","0","SALL2","50","0.4222222222222222"
"145","1.6363636363636365","0.009696969696969697","0.611111111111111","0.8333333333333334","4","2","false","JUP","7.75","0","4","0","0","0","0","0.9363636363636363","false","0","JUP","4","0.7045454545454546"
"94","0.0","0.0","0.0","0.0","0","0","true","SLC2A4RG","0.0","0","0",,"0","0","0","Infinity","false","0","SLC2A4RG","0","0.0"
"30","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","DUSP4","1.5","0","2","0","0","0","0","0.8333333333333334","false","0","DUSP4","4","0.5"
"20","2.4","0.0","0.4166666666666667","0.0","1","3","false","CFAP418","2.0","0","1","0","0","0","0","0.65","false","0","CFAP418","0","0.0"
"31","0.0","0.0","0.0","0.0","0","0","true","OR10D3","0.0","0","0",,"0","0","0","Infinity","false","0","OR10D3","0","0.0"
"46","1.71875","0.02014848950332821","0.5818181818181818","0.3333333333333333","10","3","false","RUBCNL","12.3","0","10","0","0","0","0","0.9743303571428571","false","0","RUBCNL","66","0.3967741935483871"
"160","2.0","0.0","0.5","0.0","1","3","false","DGLUCY","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","DGLUCY","0","0.0"
"112","1.68","0.0039338624338624345","0.5952380952380952","0.7142857142857143","8","2","false","ZNF438","14.125","0","8","0","0","0","0","0.9728","false","0","ZNF438","16","0.565"
