"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"9","2.494186046511628","0.01773666927035982","0.40093240093240096","0.2857142857142857","7","4","false","RPL34","18.142857142857142","0","7","0","0","0","0","0.9737862097103223","false","0","RPL34","2016","0.20764119601328904"
"12","2.4878048780487805","0.0","0.4019607843137255","1.0","4","4","false","FAM86B2","11.25","0","4","0","0","0","0","0.9124820659971306","false","0","FAM86B2","0","0.5357142857142857"
"16","1.911764705882353","5.517358458534929E-4","0.5230769230769231","0.6666666666666666","4","3","false","AKAP14","17.75","0","4",,"0","0","0","0.9723707664884135","false","0","AKAP14","4","0.5378787878787878"
"18","2.7","0.004578544061302682","0.37037037037037035","0.6","6","6","false","LACC1","9.166666666666666","0","6","0","0","0","0","0.9105263157894737","false","0","LACC1","12","0.4824561403508772"
"18","2.6","0.01676518883415435","0.3846153846153846","0.4166666666666667","9","6","false","PABPC1L2B","7.777777777777778","0","9","0","0","0","0","0.9157894736842105","false","0","PABPC1L2B","42","0.4093567251461988"
"14","4.121212121212121","0.0","0.2426470588235294","0.0","1","8","false","CCR6","3.0","0","1",,"0","0","0","0.7770562770562771","false","0","CCR6","0","0.0"
"2","2.294736842105263","0.0","0.43577981651376146","1.0","2","4","false","PRDM8","42.0","0","2",,"0","0","0","0.9822638788752703","false","0","PRDM8","0","0.5915492957746479"
"1","3.9310344827586206","7.620747706954604E-4","0.2543859649122807","0.6666666666666666","3","6","false","C1QL2","11.666666666666666","0","3","0","0","0","0","0.94018296973962","false","0","C1QL2","126","0.43209876543209874"
"16","2.7941176470588234","0.0","0.35789473684210527","0.0","1","3","false","C18orf21","6.0","0","1","0","0","0","0","0.9456327985739751","false","0","C18orf21","0","0.0"
"9","2.895348837209302","0.010022150321695828","0.3453815261044177","0.1111111111111111","9","5","false","RAB11A","8.88888888888889","0","9","0","0","0","0","0.9667482660138719","false","0","RAB11A","1712","0.16666666666666666"
"12","2.5609756097560976","0.01757922971337605","0.3904761904761905","0.5833333333333334","9","4","false","RNASEL","9.88888888888889","0","9","0","0","0","0","0.9081779053084649","false","0","RNASEL","180","0.52046783625731"
"2","2.042105263157895","4.2778042004366527E-4","0.4896907216494845","0.6666666666666666","4","3","false","SLC29A2","61.0","0","4","0","0","0","0","0.9857245854361932","false","0","SLC29A2","440","0.7011494252873564"
"12","2.4634146341463414","0.060526648148599364","0.40594059405940597","0.3333333333333333","3","4","false","ZNF219","10.666666666666666","0","3",,"0","0","0","0.9139167862266858","false","0","ZNF219","392","0.49206349206349204"
"17","1.8888888888888888","0.0016619183285849952","0.5294117647058824","0.6666666666666666","4","3","false","HRC","12.0","0","4","0","0","0","0","0.9658119658119658","false","0","HRC","4","0.46153846153846156"
"6","2.111111111111111","0.0","0.47368421052631576","1.0","3","4","false","ARPIN","22.666666666666668","0","3",,"0","0","0","0.9707602339181286","false","0","ARPIN","0","0.5811965811965812"
"9","2.447674418604651","0.0186899153108558","0.4085510688836105","0.2087912087912088","14","4","false","XRCC5","13.785714285714286","0","14","0","0","0","0","0.9746022031823746","false","0","XRCC5","3336","0.16050420168067228"
"1","4.075862068965518","3.192848020434227E-5","0.24534686971235192","0.6666666666666666","3","6","false","TXNRD3","11.0","0","3","0","0","0","0","0.9372273047149894","false","0","TXNRD3","2","0.5238095238095238"
"10","1.95","0.0057839578814155084","0.5128205128205129","0.2857142857142857","7","3","false","LNX2","16.0","0","7","0","0","0","0","0.981","false","0","LNX2","100","0.2857142857142857"
"9","2.627906976744186","0.0020153977761034514","0.38053097345132747","0.48484848484848486","12","6","false","DDX4","17.416666666666668","0","12","0","0","0","0","0.9714402284781722","false","0","DDX4","548","0.22916666666666666"
"2","2.221052631578947","0.0","0.4502369668246446","1.0","2","4","false","PDSS1","55.5","0","2",,"0","0","0","0.9832732516222062","false","0","PDSS1","0","0.75"
"1","3.1586206896551725","0.0011685954976098565","0.3165938864628821","0.6666666666666666","6","5","false","MAGEB17","23.333333333333332","0","6","0","0","0","0","0.9559465165376495","false","0","MAGEB17","322","0.42424242424242425"
"8","2.3125","0.15411866359447002","0.43243243243243246","0.38095238095238093","7","4","false","TRIM37","7.428571428571429","0","7","0","0","0","0","0.91796875","false","0","TRIM37","496","0.3469387755102041"
"9","2.2325581395348837","0.03903854339339748","0.4479166666666667","0.2867647058823529","17","5","false","PSMD12","18.176470588235293","0","17","0","0","0","0","0.9783761729906161","false","0","PSMD12","7348","0.15517241379310345"
"2","1.9473684210526316","0.003751722029671329","0.5135135135135135","0.5303030303030303","12","3","false","THBD","26.583333333333332","0","12","0","0","0","0","0.9870223503965393","false","0","THBD","588","0.3020833333333333"
"16","1.8529411764705883","0.00267379679144385","0.5396825396825397","0.3333333333333333","6","3","false","PSMF1","14.333333333333334","0","6","0","0","0","0","0.9741532976827095","false","0","PSMF1","20","0.43434343434343436"
"8","2.6875","0.019758064516129034","0.37209302325581395","0.5238095238095238","7","5","false","TSPYL2","7.714285714285714","0","7","0","0","0","0","0.89453125","false","0","TSPYL2","88","0.40601503759398494"
"13","1.7083333333333333","0.02355072463768116","0.5853658536585367","0.47619047619047616","7","2","false","TRGV3","9.428571428571429","0","7","0",,"0","0","0.9692028985507247","false","0","TRGV3","32","0.39285714285714285"
"2","2.031578947368421","4.2778042004366527E-4","0.49222797927461137","0.8","5","3","false","AKR1B10","52.0","0","5","0","0","0","0","0.9858687815428984","false","0","AKR1B10","440","0.5977011494252874"
"16","1.8529411764705883","0.0031533825651472707","0.5396825396825397","0.3333333333333333","6","3","false","TMEM200C","13.5","0","6","0","0","0","0","0.9741532976827095","false","0","TMEM200C","20","0.4090909090909091"
"12","3.097560975609756","0.0","0.3228346456692913","0.0","1","5","false","CCT8L1P","17.0","0","1","0",,"0","0","0.8766140602582496","false","0","CCT8L1P","0","0.0"
"6","2.0444444444444443","0.00255331088664422","0.48913043478260876","0.5333333333333333","6","4","false","IGLV1-36","14.0","0","6","0",,"0","0","0.9725146198830409","false","0","IGLV1-36","14","0.358974358974359"
"1","3.4413793103448276","0.0018334341116837737","0.2905811623246493","0.5818181818181818","11","6","false","ZKSCAN4","13.363636363636363","0","11","0","0","0","0","0.9501759324419423","false","0","ZKSCAN4","424","0.4049586776859504"
"10","2.066666666666667","6.534553634044635E-4","0.48387096774193544","0.0","2","3","false","GSG1L2","35.0","0","2","0",,"0","0","0.9786666666666666","false","0","GSG1L2","44","0.6538461538461539"
"9","3.1802325581395348","0.0","0.31444241316270566","1.0","2","6","false","EAPP","15.5","0","2",,"0","0","0","0.961750305997552","false","0","EAPP","0","0.6739130434782609"
"9","3.3372093023255816","0.0019330376931912616","0.29965156794425085","0.0","4","5","false","SLC2A1","9.0","0","4","0","0","0","0","0.9589963280293757","false","0","SLC2A1","352","0.2962962962962963"
"13","1.6666666666666667","0.02590579710144927","0.6","0.4166666666666667","9","3","false","ARMH4","8.222222222222221","0","9","0","0","0","0","0.9710144927536232","false","0","ARMH4","42","0.357487922705314"
"12","3.097560975609756","0.0","0.3228346456692913","0.0","1","5","false","RGL4","17.0","0","1",,"0","0","0","0.8766140602582496","false","0","RGL4","0","0.0"
"3","1.935483870967742","0.0016305305834655385","0.5166666666666666","0.6","6","3","false","MCHR1","19.5","0","6","0","0","0","0","0.9838709677419355","false","0","MCHR1","20","0.325"
"12","3.2195121951219514","1.524390243902439E-4","0.3106060606060606","0.9","5","5","false","DENND2A","13.0","0","5",,"0","0","0","0.8694404591104735","false","0","DENND2A","2","0.7647058823529411"
"1","2.627586206896552","0.08948388699132331","0.38057742782152226","0.22727272727272727","12","4","false","CEP162","9.5","0","12","0","0","0","0","0.9667839549612949","false","0","CEP162","8052","0.14393939393939395"
"2","2.0526315789473686","4.2778042004366527E-4","0.4871794871794871","0.3333333333333333","3","3","false","FAM120AOS","68.66666666666667","0","3","0","0","0","0","0.9855803893294881","false","0","FAM120AOS","440","0.7945736434108527"
"6","1.9777777777777779","0.013535353535353536","0.5056179775280899","0.39285714285714285","8","4","false","CHCT1","10.5","0","8","0","0","0","0","0.9742690058479533","false","0","CHCT1","76","0.2625"
"8","3.25","0.0026881720430107525","0.3076923076923077","0.5","4","6","false","FRMPD4","7.75","0","4","0","0","0","0","0.859375","false","0","FRMPD4","6","0.484375"
"12","2.707317073170732","0.03344468201175519","0.36936936936936937","0.4","16","5","false","TRIP11","7.8125","0","16","0","0","0","0","0.8995695839311334","false","0","TRIP11","240","0.4340277777777778"
"9","2.645348837209302","0.009141095561096617","0.37802197802197807","0.16363636363636364","11","4","false","NONO","12.363636363636363","0","11","0","0","0","0","0.9711342309261526","false","0","NONO","1468","0.17157490396927016"
"5","3.230769230769231","0.3100539811066126","0.30952380952380953","0.3333333333333333","3","7","false","SP2","6.333333333333333","0","3",,"0","0","0","0.8141025641025642","false","0","SP2","622","0.375"
"14","3.484848484848485","0.0","0.28695652173913044","0.0","1","6","false","MAP4K5","14.0","0","1","0","0","0","0","0.8225108225108225","false","0","MAP4K5","0","0.0"
"2","2.389473684210526","0.0","0.41850220264317184","0.0","1","5","false","GLYAT","73.0","0","1",,"0","0","0","0.9809661139149243","false","0","GLYAT","0","0.0"
"11","2.2988505747126435","3.9709799581787907E-4","0.43500000000000005","0.3333333333333333","4","5","false","CORO1B","31.5","0","4","0","0","0","0","0.9800176834659593","false","0","CORO1B","38","0.4664179104477612"
"13","1.9166666666666667","0.0","0.5217391304347826","1.0","3","3","false","IGHV4-39","15.666666666666666","0","3","0","0","0","0","0.9601449275362318","false","0","IGHV4-39","0","0.6811594202898551"
"9","2.953488372093023","0.0026687160742432784","0.33858267716535434","0.3333333333333333","7","5","false","BMS1","10.0","0","7","0","0","0","0","0.9657282741738067","false","0","BMS1","446","0.25"
"15","3.948717948717949","3.3738191632928474E-4","0.2532467532467532","0.8333333333333334","4","6","false","DLGAP1","7.0","0","4","0",,"0","0","0.8525641025641025","false","0","DLGAP1","2","0.7"
"2","1.9578947368421054","0.002229092210157247","0.510752688172043","0.4393939393939394","12","3","false","CD82","22.833333333333332","0","12","0","0","0","0","0.9868781542898342","false","0","CD82","510","0.2624521072796935"
"9","2.186046511627907","0.06202755252152956","0.45744680851063835","0.16205533596837945","23","4","false","RNF2","13.173913043478262","0","23","0","0","0","0","0.9791921664626683","false","0","RNF2","10224","0.1118543292456336"
"11","2.9885057471264367","6.623303335412397E-4","0.33461538461538465","0.0","2","5","false","SYNE4","6.0","0","2","0","0","0","0","0.9694076038903625","false","0","SYNE4","20","0.5555555555555556"
"8","2.875","0.0","0.34782608695652173","1.0","2","5","false","PDE5A","12.5","0","2","0",,"0","0","0.8828125","false","0","PDE5A","0","0.6944444444444444"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","OR51I2","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","OR51I2","0","0.0"
"8","3.65625","0.0","0.27350427350427353","0.0","1","5","false","ZBTB22","3.0","0","1","0","0","0","0","0.833984375","false","0","ZBTB22","0","0.0"
"12","2.6341463414634148","0.0015953051014026627","0.3796296296296296","0.8666666666666667","6","4","false","CEP126","13.166666666666666","0","6","0","0","0","0","0.9038737446197991","false","0","CEP126","34","0.6929824561403509"
"10","1.9833333333333334","0.001013637924518187","0.5042016806722689","0.6666666666666666","6","4","false","MCAM","21.666666666666668","0","6","0","0","0","0","0.9803333333333333","false","0","MCAM","54","0.3869047619047619"
"11","2.3563218390804597","0.0","0.42439024390243907","1.0","2","5","false","CD72","47.5","0","2","0","0","0","0","0.979133510167993","false","0","CD72","0","0.7307692307692307"
"2","3.0105263157894737","0.0","0.3321678321678322","0.0","1","4","false","HEBP1","5.0","0","1","0","0","0","0","0.9724585436193223","false","0","HEBP1","0","0.0"
"11","2.310344827586207","3.831047803834835E-4","0.4328358208955224","0.4","5","5","false","FCRL6","29.4","0","5",,"0","0","0","0.979840848806366","false","0","FCRL6","52","0.4492307692307692"
"3","2.0","3.966155473294553E-4","0.5","0.6666666666666666","4","3","false","CLNK","24.75","0","4",,"0","0","0","0.9827586206896551","false","0","CLNK","4","0.4267241379310345"
"11","2.735632183908046","8.750839265593663E-4","0.36554621848739494","0.2","6","5","false","BRDT","11.833333333333334","0","6",,"0","0","0","0.9732979664014146","false","0","BRDT","30","0.3434343434343434"
"14","4.575757575757576","0.0","0.21854304635761587","1.0","2","9","false","TLNRD1","5.5","0","2","0","0","0","0","0.7445887445887446","false","0","TLNRD1","0","0.6111111111111112"
"9","3.0232558139534884","0.0010692846668499379","0.33076923076923076","0.0","3","5","false","GKAP1","11.666666666666666","0","3","0","0","0","0","0.9645042839657283","false","0","GKAP1","168","0.35555555555555557"
"13","1.8333333333333333","0.006556245686680468","0.5454545454545455","0.5","4","2","false","STARD3NL","11.5","0","4","0","0","0","0","0.963768115942029","false","0","STARD3NL","10","0.4791666666666667"
"1","3.5586206896551724","0.0011407859919049517","0.2810077519379845","0.0","2","5","false","ZNF133","6.5","0","2","0","0","0","0","0.9477832512315271","false","0","ZNF133","186","0.5"
"8","2.53125","0.4173387096774193","0.3950617283950617","0.3333333333333333","4","4","false","POLI","5.5","0","4",,"0","0","0","0.904296875","false","0","POLI","1080","0.3235294117647059"
"10","2.0","6.534553634044635E-4","0.5","0.6666666666666666","3","3","false","SOCS5","32.333333333333336","0","3","0","0","0","0","0.98","false","0","SOCS5","44","0.5672514619883041"
"10","2.5","0.003723002745933952","0.4","0.3333333333333333","3","3","false","POLR2M","11.0","0","3","0","0","0","0","0.97","false","0","POLR2M","48","0.41025641025641024"
"10","2.1666666666666665","1.8832391713747646E-4","0.46153846153846156","0.6666666666666666","3","4","false","C9orf64","22.0","0","3",,"0","0","0","0.9766666666666667","false","0","C9orf64","2","0.44"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","OR6C1","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","OR6C1","0","0.0"
"3","2.032258064516129","0.0","0.4920634920634921","1.0","2","3","false","D2HGDH","31.5","0","2",,"0","0","0","0.982202447163515","false","0","D2HGDH","0","0.5431034482758621"
"5","4.256410256410256","6.747638326585695E-4","0.23493975903614459","0.6666666666666666","3","7","false","GABRB2","6.0","0","3","0","0","0","0","0.7286324786324787","false","0","GABRB2","2","0.5"
"9","3.0","3.944285671542818E-4","0.3333333333333333","0.3333333333333333","3","5","false","UTP15","17.666666666666668","0","3","0","0","0","0","0.9649122807017544","false","0","UTP15","120","0.46846846846846846"
"1","4.165517241379311","0.0","0.2400662251655629","0.0","1","6","false","NT5DC4","19.0","0","1",,"0","0","0","0.9353976073187895","false","0","NT5DC4","0","0.0"
"8","2.4375","0.15634600614439328","0.41025641025641024","0.1","5","3","false","TRIM23","3.4","0","5","0","0","0","0","0.91015625","false","0","TRIM23","382","0.28"
"9","3.046511627906977","7.544768744117084E-5","0.3282442748091603","0.0","2","5","false","LSM6","17.5","0","2","0","0","0","0","0.9640962872297021","false","0","LSM6","20","0.55"
