"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"10","1.8666666666666667","2.8735632183908046E-4","0.5357142857142857","0.8333333333333334","4","2","false","ADARB2-AS1","17.25","0","4","0",,"0","0","0.9711111111111111","false","0","ADARB2-AS1","2","0.575"
"16","1.8518518518518519","2.035002035002035E-4","0.54","0.8333333333333334","4","2","false","MFSD4A","20.5","0","4","0","0","0","0","0.9684499314128944","false","0","MFSD4A","2","0.7592592592592593"
"5","2.103448275862069","4.6182266009852215E-4","0.4754098360655738","0.9","5","3","false","MSI2","11.2","0","5","0","0","0","0","0.9211822660098522","false","0","MSI2","4","0.5333333333333333"
"102","2.090909090909091","0.0","0.4782608695652174","0.0","1","3","false","KLHL13","9.0","0","1",,"0","0","0","0.8787878787878788","false","0","KLHL13","0","0.0"
"104","2.6666666666666665","0.0","0.375","1.0","2","5","false","HELLS","2.5","0","2","0","0","0","0","0.4444444444444445","false","0","HELLS","0","0.8333333333333334"
"97","1.8846153846153846","9.044708893570253E-4","0.5306122448979592","0.5333333333333333","6","2","false","THNSL2","23.666666666666668","0","6",,"0","0","0","0.9819466248037676","false","0","THNSL2","36","0.4551282051282051"
"2","1.890625","1.1549393617845999E-4","0.5289256198347108","0.7619047619047619","7","2","false","TRIM59","39.714285714285715","0","7","0","0","0","0","0.9858630952380952","false","0","TRIM59","10","0.6205357142857143"
"1","2.0","0.004362968591691995","0.5","0.10714285714285714","8","3","false","ZNF319","12.125","0","8","0","0","0","0","0.9772727272727273","false","0","ZNF319","52","0.3229166666666667"
"52","3.0","0.0","0.3333333333333333","0.0","1","5","false","TLX3","2.0","0","1","0","0","0","0","0.0","false","0","TLX3","0","0.0"
"62","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","TCTN1","17.666666666666668","0","3","0","0","0","0","0.9659763313609468","false","0","TCTN1","0","0.6794871794871795"
"28","1.8076923076923077","0.004106227106227107","0.5531914893617021","0.6","5","2","false","PSMD13","12.8","0","5","0","0","0","0","0.9648829431438127","false","0","PSMD13","12","0.49230769230769234"
"2","1.9375","1.8778344671201813E-5","0.5161290322580645","0.6666666666666666","4","2","false","PDIA2","46.75","0","4","0","0","0","0","0.9851190476190477","false","0","PDIA2","4","0.73046875"
"87","1.8928571428571428","6.613756613756613E-4","0.5283018867924528","0.6666666666666666","3","2","false","AKAP17A","13.666666666666666","0","3","0","0","0","0","0.9681122448979592","false","0","AKAP17A","2","0.4880952380952381"
"5","1.7586206896551724","0.08448409144221954","0.5686274509803921","0.2222222222222222","9","3","false","UBE2I","8.222222222222221","0","9","0","0","0","0","0.9458128078817734","false","0","UBE2I","210","0.32"
"76","1.7","0.011203107237589997","0.5882352941176471","0.3888888888888889","9","2","false","KCNJ12","12.555555555555555","0","9","0","0","0","0","0.9766666666666667","false","0","KCNJ12","44","0.4185185185185185"
"117","1.3571428571428572","0.16483516483516486","0.7368421052631579","0.2222222222222222","9","2","false","SHTN1","4.111111111111111","0","9","0","0","0","0","0.9725274725274725","false","0","SHTN1","70","0.29365079365079366"
"1","1.8125","0.003193053084570442","0.5517241379310345","0.4444444444444444","9","2","false","RASSF2","20.11111111111111","0","9","0","0","0","0","0.9815340909090909","false","0","RASSF2","48","0.41898148148148145"
"84","2.0588235294117645","0.0","0.48571428571428577","0.0","1","3","false","CARD14","15.0","0","1",,"0","0","0","0.9294117647058824","false","0","CARD14","0","0.0"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","KCNJ2","22.333333333333332","0","3","0","0","0","0","0.976875","false","0","KCNJ2","0","0.5583333333333333"
"28","1.8846153846153846","4.3956043956043956E-4","0.5306122448979592","0.6666666666666666","3","2","false","WNT9A","16.333333333333332","0","3","0",,"0","0","0.9615384615384616","false","0","WNT9A","2","0.6282051282051282"
"87","1.8214285714285714","0.0030486268581506673","0.5490196078431373","0.5","5","2","false","RBMX2","13.6","0","5",,"0","0","0","0.9706632653061223","false","0","RBMX2","10","0.4857142857142857"
"10","1.8666666666666667","3.8314176245210724E-4","0.5357142857142857","0.8333333333333334","4","2","false","TDGF1","16.75","0","4","0","0","0","0","0.9711111111111111","false","0","TDGF1","2","0.5583333333333333"
"76","1.5333333333333334","0.040664195319367734","0.6521739130434783","0.4065934065934066","14","2","false","GOLGA3","11.571428571428571","0","14","0","0","0","0","0.9822222222222222","false","0","GOLGA3","108","0.38571428571428573"
"29","2.05","0.0046785159285159285","0.48780487804878053","0.23809523809523808","7","3","false","ZCCHC2","10.428571428571429","0","7",,"0","0","0","0.9708333333333334","false","0","ZCCHC2","34","0.34285714285714286"
"2","1.125","0.19555585989737767","0.8888888888888888","0.09480519480519481","56","2","false","BOD1L1","8.535714285714286","0","56","0","0","0","0","0.998015873015873","false","0","BOD1L1","2788","0.13337053571428573"
"10","1.8666666666666667","0.001532567049808429","0.5357142857142857","0.6666666666666666","4","2","false","ARF5","15.75","0","4","0","0","0","0","0.9711111111111111","false","0","ARF5","4","0.525"
"61","1.8","0.005888888888888889","0.5555555555555556","0.4","5","2","false","FAM161B","10.2","0","5","0","0","0","0","0.968","false","0","FAM161B","12","0.408"
"27","1.5263157894736843","0.019525308998993206","0.6551724137931034","0.7222222222222222","9","2","false","MIDEAS","11.333333333333334","0","9","0","0","0","0","0.9707602339181286","false","0","MIDEAS","30","0.5964912280701754"
"96","1.0","0.0","1.0","0.0","1","1","false","PPM1B","1.0","0","1","0","0","0","0","1.0","false","0","PPM1B","0","0.0"
"77","1.9142857142857144","4.481792717086835E-4","0.5223880597014925","0.6666666666666666","3","2","false","NXPH3","16.666666666666668","0","3","0",,"0","0","0.9731092436974791","false","0","NXPH3","4","0.47619047619047616"
"98","0.0","0.0","0.0","0.0","0","0","true","ZNF136","0.0","0","0",,"0","0","0","Infinity","false","0","ZNF136","0","0.0"
"27","1.6842105263157894","0.006934001670843776","0.59375","0.7142857142857143","7","3","false","CNTLN","11.428571428571429","0","7","0","0","0","0","0.9619883040935674","false","0","CNTLN","12","0.6349206349206349"
"103","0.0","0.0","0.0","0.0","0","0","true","KCNJ1","0.0","0","0","0","0","0","0","Infinity","false","0","KCNJ1","0","0.0"
"77","1.8857142857142857","0.0013632119514472457","0.5303030303030303","0.6666666666666666","4","2","false","CAPZB","15.5","0","4","0","0","0","0","0.9739495798319328","false","0","CAPZB","6","0.44285714285714284"
"16","1.8518518518518519","4.748338081671415E-4","0.54","0.8333333333333334","4","2","false","RIOX2","18.25","0","4","0","0","0","0","0.9684499314128944","false","0","RIOX2","2","0.6759259259259259"
"88","1.7777777777777777","8.169934640522876E-4","0.5625","0.8333333333333334","4","2","false","ANKRD22","12.25","0","4",,"0","0","0","0.95679012345679","false","0","ANKRD22","2","0.6805555555555556"
"16","1.8148148148148149","0.0010221260221260223","0.5510204081632653","0.7","5","2","false","ACP5","16.8","0","5","0","0","0","0","0.9698216735253772","false","0","ACP5","6","0.6222222222222222"
"1","1.8125","0.006193125240336595","0.5517241379310345","0.3333333333333333","9","2","false","OR12D2","18.22222222222222","0","9","0","0","0","0","0.9815340909090909","false","0","OR12D2","118","0.38534278959810875"
"97","1.9615384615384615","1.5733738769863688E-4","0.5098039215686275","0.6666666666666666","4","3","false","COX11","28.0","0","4","0","0","0","0","0.9803767660910518","false","0","COX11","18","0.56"
"10","1.2333333333333334","0.24003831417624522","0.8108108108108107","0.1225296442687747","23","2","false","PHACTR2","4.869565217391305","0","23","0","0","0","0","0.9922222222222222","false","0","PHACTR2","444","0.16231884057971013"
"16","1.7037037037037037","0.005596255596255596","0.5869565217391304","0.6785714285714286","8","2","false","SKI","14.875","0","8","0","0","0","0","0.9739368998628258","false","0","SKI","18","0.5509259259259259"
"63","1.875","1.7482517482517483E-4","0.5333333333333333","0.8","5","2","false","HOXA13","28.6","0","5",,"0","0","0","0.978125","false","0","HOXA13","4","0.715"
"82","1.1538461538461537","0.26816239316239315","0.8666666666666667","0.2909090909090909","11","2","false","ZC3H13","4.181818181818182","0","11","0","0","0","0","0.9871794871794872","false","0","ZC3H13","90","0.32167832167832167"
"77","1.7142857142857142","0.013607442977190878","0.5833333333333334","0.2545454545454545","11","3","false","RNF168","11.545454545454545","0","11",,"0","0","0","0.9789915966386554","false","0","RNF168","82","0.339572192513369"
"7","1.8333333333333333","0.3333333333333333","0.5454545454545455","0.0","2","3","false","EIF2S1","2.5","0","2","0","0","0","0","0.7916666666666667","false","0","EIF2S1","10","0.5"
"76","1.9333333333333333","0.0","0.5172413793103449","1.0","2","2","false","FBXL18","25.0","0","2",,"0","0","0","0.9688888888888889","false","0","FBXL18","0","0.8333333333333334"
"87","1.8571428571428572","0.0015432098765432096","0.5384615384615384","0.6666666666666666","4","2","false","C10orf67","15.25","0","4","0","0","0","0","0.9693877551020408","false","0","C10orf67","4","0.5446428571428571"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","MSTN","27.333333333333332","0","3","0","0","0","0","0.976875","false","0","MSTN","0","0.6833333333333333"
"17","1.7894736842105263","0.012670565302144249","0.5588235294117647","0.5","4","2","false","OR1M1","7.0","0","4","0","0","0","0","0.956140350877193","false","0","OR1M1","10","0.3684210526315789"
"44","0.0","0.0","0.0","0.0","0","0","true","CHN1","0.0","0","0",,"0","0","0","Infinity","false","0","CHN1","0","0.0"
"58","2.4444444444444446","0.0","0.40909090909090906","0.0","1","4","false","TAPT1","5.0","0","1","0","0","0","0","0.711111111111111","false","0","TAPT1","0","0.0"
"120","1.894736842105263","0.0","0.5277777777777778","1.0","3","3","false","USO1","13.666666666666666","0","3","0","0","0","0","0.9473684210526315","false","0","USO1","0","0.7592592592592593"
"2","1.921875","1.8778344671201813E-5","0.5203252032520326","0.8","5","2","false","PUS1","44.6","0","5",,"0","0","0","0.9853670634920635","false","0","PUS1","4","0.696875"
"87","1.8214285714285714","5.584950029394473E-4","0.5490196078431373","0.8","5","2","false","SH3D21","16.4","0","5","0","0","0","0","0.9706632653061223","false","0","SH3D21","4","0.5857142857142857"
"61","1.84","0.0011309523809523811","0.5434782608695652","0.5","4","2","false","IGHV1-45","17.0","0","4","0",,"0","0","0.9664","false","0","IGHV1-45","6","0.68"
"93","1.9","0.0013157894736842105","0.5263157894736842","0.6666666666666666","3","3","false","CPSF3","10.333333333333334","0","3",,"0","0","0","0.9526315789473685","false","0","CPSF3","2","0.543859649122807"
"63","1.9","2.1367521367521368E-4","0.5263157894736842","0.8333333333333334","4","2","false","AP1M2","22.5","0","4","0","0","0","0","0.9775","false","0","AP1M2","2","0.5625"
"97","1.9038461538461537","5.749479278891043E-4","0.5252525252525253","0.6","5","2","false","MAMLD1","22.0","0","5",,"0","0","0","0.9815541601255887","false","0","MAMLD1","12","0.4230769230769231"
"27","1.8421052631578947","4.49842555105713E-4","0.5428571428571428","0.8333333333333334","4","3","false","PGA3","15.5","0","4","0",,"0","0","0.9532163742690059","false","0","PGA3","2","0.8611111111111112"
"88","1.7777777777777777","8.169934640522876E-4","0.5625","0.8333333333333334","4","2","false","LCN15","12.25","0","4",,"0","0","0","0.95679012345679","false","0","LCN15","2","0.6805555555555556"
"97","1.8269230769230769","0.006559304785948385","0.5473684210526316","0.3055555555555556","9","2","false","DZIP1","11.88888888888889","0","9","0","0","0","0","0.9831240188383045","false","0","DZIP1","106","0.22863247863247863"
"16","1.6296296296296295","0.011448119781453115","0.6136363636363636","0.5777777777777777","10","2","false","SULT1A4","12.6","0","10","0","0","0","0","0.9766803840877915","false","0","SULT1A4","38","0.4666666666666667"
"29","1.725","0.014314556959080285","0.5797101449275363","0.32727272727272727","11","2","false","SULT1E1","13.363636363636363","0","11","0","0","0","0","0.9798611111111111","false","0","SULT1E1","140","0.3340909090909091"
"88","1.8333333333333333","8.169934640522876E-4","0.5454545454545455","0.6666666666666666","3","2","false","GRAMD2B","12.666666666666666","0","3",,"0","0","0","0.9537037037037037","false","0","GRAMD2B","2","0.7037037037037037"
"75","2.25","0.0","0.4444444444444444","0.0","1","3","false","TRIM69","2.0","0","1","0","0","0","0","0.5833333333333334","false","0","TRIM69","0","0.0"
"1","1.875","0.006501651093849674","0.5333333333333333","0.37777777777777777","10","3","false","TRIM55","13.1","0","10","0","0","0","0","0.9801136363636364","false","0","TRIM55","68","0.29772727272727273"
"16","1.8148148148148149","5.200560756116312E-4","0.5510204081632653","0.8","5","2","false","BTBD16","18.4","0","5","0","0","0","0","0.9698216735253772","false","0","BTBD16","4","0.6814814814814815"
"2","1.90625","4.2721718316956407E-4","0.5245901639344263","0.5333333333333333","6","2","false","TBX10","36.833333333333336","0","6","0","0","0","0","0.9856150793650794","false","0","TBX10","14","0.5755208333333334"
"102","2.6363636363636362","0.0","0.37931034482758624","0.0","1","4","false","CTDNEP1","4.0","0","1","0","0","0","0","0.8181818181818181","false","0","CTDNEP1","0","0.0"
"53","1.5454545454545454","0.10606060606060604","0.6470588235294118","0.4","5","2","false","SEPTIN5","4.8","0","5","0","0","0","0","0.9393939393939394","false","0","SEPTIN5","26","0.43636363636363634"
"63","1.9","0.0","0.5263157894736842","1.0","4","2","false","ERF","29.5","0","4",,"0","0","0","0.9775","false","0","ERF","0","0.7375"
"39","1.95","0.0","0.5128205128205129","1.0","2","2","false","CNMD","31.0","0","2","0","0","0","0","0.97625","false","0","CNMD","0","0.775"
"2","1.875","4.789552929433882E-4","0.5333333333333333","0.6785714285714286","8","2","false","ZDHHC11","34.0","0","8","0","0","0","0","0.9861111111111112","false","0","ZDHHC11","18","0.53125"
"10","1.7","0.02337164750957854","0.5882352941176471","0.25","9","2","false","FAM117B","7.0","0","9","0","0","0","0","0.9766666666666667","false","0","FAM117B","54","0.23333333333333334"
"16","1.3703703703703705","0.0772803328358884","0.7297297297297297","0.3382352941176471","17","2","false","IL16","9.294117647058824","0","17","0","0","0","0","0.9862825788751715","false","0","IL16","180","0.3442265795206972"
"34","0.0","0.0","0.0","0.0","0","0","true","IRX2","0.0","0","0",,"0","0","0","Infinity","false","0","IRX2","0","0.0"
"1","1.875","0.001019754385804053","0.5333333333333333","0.5333333333333333","6","2","false","UCP3","24.0","0","6","0","0","0","0","0.9801136363636364","false","0","UCP3","26","0.5"
"99","0.0","0.0","0.0","0.0","0","0","true","WNT2B","0.0","0","0",,"0","0","0","Infinity","false","0","WNT2B","0","0.0"
"62","1.3076923076923077","0.17923076923076922","0.7647058823529411","0.1895424836601307","18","2","false","ZCCHC8","5.555555555555555","0","18","0","0","0","0","0.9881656804733728","false","0","ZCCHC8","248","0.21367521367521367"
"62","1.7692307692307692","0.008717948717948718","0.5652173913043479","0.3333333333333333","6","2","false","KCNK18","9.0","0","6","0","0","0","0","0.9704142011834319","false","0","KCNK18","20","0.34615384615384615"
"85","1.7","0.011111111111111112","0.5882352941176471","0.6666666666666666","3","2","false","DEGS2","4.666666666666667","0","3",,"0","0","0","0.93","false","0","DEGS2","2","0.4666666666666667"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","SERPINB10","22.0","0","2",,"0","0","0","0.9644970414201184","false","0","SERPINB10","0","0.8461538461538461"
"97","1.9038461538461537","5.027652086475615E-4","0.5252525252525253","0.8","5","2","false","MARK1","17.0","0","5","0","0","0","0","0.9815541601255887","false","0","MARK1","4","0.3269230769230769"
"58","1.4444444444444444","0.6944444444444444","0.6923076923076923","0.1","5","2","false","KRTAP10-9","2.2","0","5","0","0","0","0","0.9111111111111111","false","0","KRTAP10-9","50","0.26666666666666666"
"87","1.8571428571428572","0.002204585537918871","0.5384615384615384","0.6666666666666666","4","2","false","MYLK2","14.25","0","4","0","0","0","0","0.9693877551020408","false","0","MYLK2","4","0.5089285714285714"
